UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
228529,19.0,23.0,21.0,17.0,23.0,20.0,18.0,24.0,21.0,6.0,7.0,7.0,0.410852330335,,238.694075,21500.0,,12247.0,,13784.0,,16318.0,,17189.0,,17566.0,,14978.0,0.113,0.0161,0.0,0.0,0.0466,0.0,0.0225,0.0,0.0,0.0086,0.0284,0.0048,0.0236,0.0,0.0112,0.0225,0.0,0.0305,0.0086,0.0,0.1542,0.0878,0.0,0.0,0.0112,0.0,0.0642,0.0482,0.0219,0.0096,0.0,0.0,0.0,0.0,0.0198,0.0717,0.1686,0.0064,0.5557,0.4114,0.3079,0.6835,,0.7027,,0.791642484039,450.0,550.0,500.0,430.0,530.0,480.0,410.0,500.0,455.0,984.0,984.0,0.316,11328.0,0.0269,0.0064,0.0117,0.0994,0.1548,0.0026,0.0049,0.0054,0.6878,0.694702804089,40400.0
229063,15.0,19.0,17.0,13.0,19.0,16.0,16.0,19.0,18.0,10.0,11.0,11.0,0.137943011527,,374.83851415,33763.0,,18277.0,,22311.0,,22311.0,,22311.0,,,,18312.0,0.0,0.0,0.0,0.0,0.0607,0.0,0.0142,0.0,0.0,0.0,0.0401,0.0026,0.0103,0.0,0.0271,0.1072,0.0,0.0788,0.0142,0.0,0.0465,0.0349,0.0,0.0,0.0245,0.0,0.0194,0.0581,0.0401,0.0271,0.0,0.0,0.0,0.0103,0.0258,0.1176,0.2377,0.0026,0.7412,0.6721,0.1538,0.5517,,0.3053,,0.36954459203,380.0,470.0,425.0,370.0,450.0,410.0,350.0,440.0,395.0,832.0,832.0,0.2958,6288.0,0.0,0.0049,0.0274,0.837,0.0612,0.0,0.0514,0.0002,0.018,0.45154568553,31300.0
243744,31.0,34.0,33.0,32.0,35.0,34.0,31.0,35.0,33.0,,,,0.954862370062,,135.7114592,12224.0,3516.0,,4260.0,,6240.0,,12679.0,,40323.0,,15713.0,,0.0,0.0,0.0,0.0319,0.0163,0.0,0.0795,0.0,0.0,0.1584,0.0325,0.0277,0.0,0.0,0.038,0.0,0.0,0.0651,0.0331,0.0,0.1657,0.0,0.0084,0.0,0.0476,0.0,0.0476,0.0,0.0151,0.1741,0.0,0.0,0.0,0.0,0.0229,0.0,0.0,0.0361,0.1343,0.1596,0.0,0.9858,,,,0.962235649547,700.0,790.0,745.0,680.0,780.0,730.0,690.0,780.0,735.0,1466.0,1466.0,0.0401,6980.0,0.1079,0.009,0.1908,0.063,0.1688,0.0037,0.0809,0.0056,0.3702,0.868421077728,80900.0
243780,24.0,30.0,27.0,23.0,31.0,27.0,25.0,32.0,29.0,,,,0.696846914446,,263.8513203,23766.0,,7228.0,,9375.0,,14745.0,,19995.0,,21612.0,,15543.0,0.058,0.0105,0.0041,0.0032,0.0309,0.0,0.0461,0.0,0.0553,0.1865,0.0551,0.0094,0.0219,0.0,0.0098,0.0031,0.0,0.0281,0.0257,0.0,0.0045,0.0104,0.002,0.0,0.0196,0.0,0.0277,0.0,0.0,0.0628,0.0,0.0023,0.0,0.0169,0.0226,0.0668,0.206,0.0109,0.3878,0.2058,0.0514,0.9059,,0.4348,,0.919718651467,560.0,690.0,625.0,520.0,630.0,575.0,520.0,630.0,575.0,1211.0,1211.0,0.0551,30167.0,0.0193,0.0012,0.0482,0.0322,0.0395,0.0009,0.1636,0.0185,0.6766,0.763877272606,52600.0
244437,,,,,,,,,,,,,,0.123552574568,138.775625,12500.0,,5832.0,,6344.0,,8550.0,,10344.0,,10575.0,,6558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.887,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012,0.0,0.0,0.2608,0.4752,0.5872,,0.5821,,0.4163,0.484285466227,,,,,,,,,,,,0.3542,18982.0,0.0326,0.0034,0.0926,0.4256,0.0844,0.0012,0.0496,0.0188,0.2919,0.507958173752,32500.0
244446,,,,,,,,,,,,,,0.307767153285,77.71435,7000.0,,8078.0,,9186.0,,10588.0,,13800.0,,,,8435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0239,0.0485,0.0,0.0212,0.0,0.0553,0.0137,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724,0.0,0.0,0.0041,0.3081,0.026,0.0266,0.0027,0.1626,0.1776,0.0,0.2613,0.7049,0.6533,,0.5482,,0.3668,,,,,,,,,,,,,0.6561,4047.0,0.0188,0.0027,0.021,0.7917,0.0227,0.002,0.0183,0.0049,0.1179,0.409275829792,26300.0
373827,,,,,,,,,,,,,0.492286923077,,299.75535,27000.0,18620.0,,19071.0,,20643.0,,23401.0,,23818.0,,20864.0,,0.0,0.0,0.0,0.0,0.0,0.9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.8497,0.4529,0.0592,0.6822,,0.0,,0.778947368421,,,,,,,,,,,,0.1007,456.0,0.0,0.0022,0.0044,0.0351,0.0088,0.0,0.0,0.0,0.9496,0.488505750895,27200.0
444219,,,,,,,,,,,,,,0.343351646811,,,,8991.0,,15048.0,,,,,,,,9030.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0215,0.0,0.0,0.0,0.0056,0.0,0.0768,0.0,0.0045,0.4678,0.0,0.0215,0.0102,0.0,0.1785,0.0034,0.0,0.0,0.0011,0.0,0.0407,0.0407,0.0102,0.0011,0.0,0.0,0.0,0.0,0.0023,0.0,0.0983,0.0,0.0311,0.1926,0.7411,,0.7395,,0.4669,0.446808510638,,,,,,,,,,,,0.3719,7396.0,0.0492,0.0087,0.0887,0.0254,0.1529,0.0061,0.0028,0.0288,0.6374,0.411273479462,
451705,,,,,,,,,,,,,0.473342011834,,302.614127875,27257.5,24723.0,,25677.0,,,,,,,,24908.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.6923,0.1538,0.0,0.8025,0.8148,0.0,0.6,,,,0.253311258278,,,,,,,,,,,,0.7467,75.0,0.0,0.0267,0.0133,0.0533,0.0933,0.0,0.0,0.0,0.8133,0.389140278101,28800.0
459727,,,,,,,,,,,,,,,,,6163.0,,9756.0,,,,,,,,7600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4706,0.0,0.1919,0.3737,0.3533,0.6667,,,,,,,,,,,,,,,,0.3354,150.0,0.0467,0.0,0.0133,0.0467,0.0467,0.0,0.0133,0.14,0.6933,,
115083,,,,,,,,,,,,,,,312.161890875,28117.5,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448,0.0,0.5912,0.3474,0.7787,,,,,0.831168831169,,,,,,,,,,,,0.8779,470.0,0.0383,0.0,0.1851,0.1043,0.1723,0.0255,0.0149,0.1745,0.2851,0.850622415543,64200.0
115126,,,,,,,,,,,,,,0.374765608466,78.3138607,7054.0,,10198.0,,,,,,,,,,10198.0,0.0062,0.0,0.0026,0.0,0.0135,0.0031,0.0026,0.0945,0.0,0.0,0.0504,0.0119,0.0,0.0,0.0052,0.4971,0.0,0.0042,0.0057,0.0,0.0722,0.0016,0.0,0.0,0.0026,0.0,0.0239,0.0374,0.0,0.0125,0.0,0.0369,0.0,0.0,0.0239,0.053,0.0286,0.0104,0.028,0.2768,0.6207,,0.7297,,0.5301,0.672853828306,,,,,,,,,,,,0.2968,11689.0,0.0436,0.0025,0.2719,0.0189,0.3019,0.0045,0.0157,0.0239,0.3171,0.463035017252,31700.0
115728,17.0,21.0,19.0,15.0,22.0,19.0,17.0,22.0,20.0,,,,0.371030188679,,341.3880375,30750.0,8933.0,,10733.0,,16744.0,,45586.0,,46994.0,,27303.0,,0.0,0.0,0.0,0.0143,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0071,0.0,0.0214,0.1,0.0,0.0429,0.0,0.0,0.0,0.0357,0.0071,0.0,0.0,0.0,0.1857,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0143,0.1643,0.2571,0.0214,0.8124,0.4618,0.2575,0.7398,,0.0,,0.697860962567,410.0,500.0,455.0,410.0,500.0,455.0,,,,910.0,910.0,0.3345,800.0,0.0375,0.0063,0.1725,0.2138,0.2775,0.0375,0.02,0.0513,0.1838,0.643835604191,50100.0
132842,,,,,,,,,,,,,0.268290243902,,209.7177245,18890.0,13905.0,,15805.0,,,,,,,,15330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.7205,0.6273,0.4411,1.0,,0.8571,,0.627272727273,,,,,,,,,,,,0.6701,263.0,0.0,0.0038,0.0076,0.0266,0.8935,0.0,0.0,0.0494,0.019,0.488599359989,24900.0
133508,,,,,,,,,,,,,0.295255711775,,108.2449875,9750.0,,10644.0,,11746.0,,14146.0,,15527.0,,15128.0,,11702.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.038,0.0,0.0038,0.0,0.0,0.0142,0.0,0.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2319,0.0605,0.0,0.2507,0.3995,0.6329,,,,,0.611968385397,,,,,,,,,,,,0.356,12850.0,0.0119,0.0038,0.0174,0.1237,0.2525,0.0021,0.016,0.035,0.5377,0.556291401386,32300.0
133669,20.0,24.0,22.0,20.0,24.0,22.0,19.0,25.0,22.0,6.0,8.0,7.0,0.410684440706,,191.5103625,17250.0,,10215.0,,11889.0,,14949.0,,17024.0,,17435.0,,13242.0,0.0,0.0,0.0172,0.0,0.0493,0.0,0.0162,0.0,0.0814,0.0395,0.0007,0.007,0.0,0.0,0.0262,0.0823,0.0,0.0546,0.0052,0.0,0.0,0.0262,0.0035,0.0,0.0079,0.0,0.0616,0.0651,0.0314,0.0861,0.0,0.0,0.0,0.0,0.0315,0.0697,0.2262,0.0113,0.3996,0.3999,0.3694,0.765,,0.6754,,0.788629978516,480.0,570.0,525.0,480.0,560.0,520.0,470.0,560.0,515.0,1039.0,1039.0,0.2812,24685.0,0.0298,0.0015,0.0393,0.1871,0.2488,0.0016,0.0152,0.0129,0.4638,0.661774814129,41400.0
148007,,,,,,,,,,,,,,0.1633607298,122.12255,11000.0,,5789.0,,6574.0,,8072.0,,8946.0,,7754.0,,6552.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0201,0.0,0.0,0.0,0.0042,0.0,0.0095,0.0,0.0,0.2386,0.0,0.0,0.0,0.0,0.0435,0.0286,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0201,0.0573,0.0106,0.0,0.0064,0.5048,0.0117,0.0,0.1835,0.4326,0.5844,,0.4607,,0.3692,0.536231884058,,,,,,,,,,,,0.4165,4651.0,0.0215,0.0019,0.003,0.5775,0.1144,0.0015,0.0,0.0363,0.2438,0.412926405668,26200.0
148584,21.0,25.0,23.0,20.0,26.0,23.0,20.0,26.0,23.0,,,,0.564649340369,,277.55125,25000.0,16348.0,,14658.0,,17134.0,,20117.0,,19254.0,,17873.0,,0.0,0.0,0.0,0.0,0.0195,0.0,0.0174,0.0,0.0868,0.0,0.0,0.0,0.0,0.0,0.0152,0.0022,0.0,0.0477,0.0152,0.0,0.0043,0.0304,0.0,0.0,0.0,0.0,0.026,0.0434,0.0434,0.026,0.0,0.0,0.0,0.0,0.0174,0.4425,0.1453,0.0174,0.7678,0.3653,0.2049,0.7909,,,,0.877631578947,440.0,620.0,530.0,480.0,610.0,545.0,460.0,600.0,530.0,1070.0,1070.0,0.3157,1757.0,0.0205,0.004,0.0262,0.074,0.1343,0.004,0.0125,0.0023,0.7223,0.786096274853,44600.0
149781,27.0,32.0,30.0,27.0,34.0,31.0,26.0,31.0,29.0,8.0,9.0,9.0,0.885372916667,,255.34715,23000.0,15720.0,,14371.0,,18548.0,,23432.0,,33001.0,,23858.0,,0.0,0.0077,0.0,0.0,0.0537,0.0,0.0061,0.0,0.0537,0.0092,0.0,0.0353,0.0,0.0,0.0828,0.0,0.0,0.0629,0.0383,0.0,0.0153,0.0,0.0291,0.0782,0.0613,0.0,0.0583,0.0,0.0,0.1411,0.0,0.0,0.0,0.0,0.0859,0.0613,0.0859,0.0337,0.5068,0.2097,0.0161,0.9447,,,,0.97688751926,610.0,700.0,655.0,600.0,720.0,660.0,600.0,710.0,655.0,1318.0,1318.0,0.0086,2415.0,0.0451,0.0008,0.082,0.0215,0.0493,0.0,0.0186,0.0004,0.7822,0.638344228268,42600.0
150145,20.0,27.0,24.0,20.0,27.0,24.0,19.0,26.0,23.0,,,,0.632273369565,,242.951711175,21883.5,15035.0,,14373.0,,18045.0,,19510.0,,22648.0,,17730.0,,0.0,0.0,0.0,0.0,0.0165,0.0,0.0018,0.0,0.1005,0.0,0.0,0.0183,0.0,0.0,0.0055,0.0676,0.0,0.0091,0.0219,0.0,0.0,0.0402,0.0055,0.0695,0.0037,0.0,0.0256,0.0037,0.0676,0.0201,0.0,0.0,0.0,0.0,0.0366,0.1883,0.2888,0.0091,0.7918,0.5169,0.1761,0.8407,,0.5714,,0.839658444023,460.0,580.0,520.0,440.0,550.0,495.0,430.0,550.0,490.0,1047.0,1047.0,0.3396,1579.0,0.0234,0.0019,0.0044,0.1248,0.0576,0.0032,0.0108,0.0019,0.772,0.620457589626,36500.0
161688,,,,,,,,,,,,,,0.252104548408,160.7354799,14478.0,,8180.0,,9279.0,,11825.0,,13270.0,,13871.0,,9779.0,0.0,0.013,0.0,0.0,0.0,0.0071,0.0024,0.0059,0.0271,0.0,0.0601,0.0,0.0,0.0,0.0,0.1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554,0.0,0.0,0.0,0.0165,0.0,0.0,0.0,0.5194,0.1531,0.0,0.4083,0.4564,0.3627,,0.5089,,0.2979,0.64596716631,,,,,,,,,,,,0.2946,2677.0,0.0138,0.0015,0.0037,0.1203,0.012,0.0007,0.0123,0.0191,0.8166,0.461672484875,30900.0
162122,,,,,,,,,,,,,,0.176329733959,105.469475,9500.0,,6853.0,,7764.0,,10129.0,,12377.0,,12594.0,,8704.0,0.0,0.0,0.0,0.0,0.0006,0.0012,0.0407,0.0,0.0259,0.0242,0.0413,0.0,0.0088,0.013,0.0,0.4971,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0029,0.1073,0.1999,0.0,0.1144,0.2377,0.6109,,0.6048,,0.4257,0.663309352518,,,,,,,,,,,,0.3166,8358.0,0.0501,0.0056,0.0251,0.2527,0.0572,0.0042,0.0037,0.0151,0.5863,0.564958274364,37100.0
162690,,,,,,,,,,,,,,0.325452420185,122.12255,11000.0,,5538.0,,6711.0,,7886.0,,9327.0,,9491.0,,6771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.0315,0.0042,0.0347,0.0,0.0147,0.0032,0.0,0.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0084,0.0,0.0,0.0032,0.0,0.0,0.1229,0.0105,0.2784,0.1985,0.0,0.3307,0.3786,0.7018,,0.5416,,0.4076,0.689655172414,,,,,,,,,,,,0.3592,3997.0,0.034,0.003,0.0155,0.1058,0.046,0.002,0.0058,0.0173,0.7706,0.529832959175,31800.0
163426,,,,,,,,,,,,,,0.221835967302,105.469475,9500.0,,7417.0,,8444.0,,10650.0,,11958.0,,12291.0,,8654.0,0.0026,0.0,0.0,0.0004,0.0052,0.0176,0.0452,0.0007,0.0224,0.0276,0.0359,0.0011,0.0097,0.0157,0.0007,0.4438,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0105,0.0,0.0134,0.0,0.0064,0.0086,0.0232,0.0,0.0,0.0336,0.0979,0.1767,0.0,0.1849,0.3078,0.5918,,0.6823,,0.4718,0.699049630412,,,,,,,,,,,,0.3495,19064.0,0.0236,0.0034,0.1174,0.2718,0.2113,0.003,0.0722,0.002,0.2954,0.604744374752,40500.0
176628,20.0,24.0,22.0,19.0,25.0,22.0,18.0,24.0,21.0,,,,0.456316666667,,294.204325,26500.0,16916.0,,14763.0,,17073.0,,21279.0,,21981.0,,18816.0,,0.0,0.0,0.0,0.0,0.0601,0.0,0.0129,0.0,0.0687,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0129,0.0,0.0,0.0,0.0472,0.0,0.0,0.0,0.0,0.0773,0.0,0.0515,0.0429,0.0,0.0,0.0,0.0,0.0601,0.3262,0.2103,0.0172,0.7291,0.4332,0.1969,0.7,,,,0.777777777778,450.0,560.0,505.0,400.0,580.0,490.0,,,,1028.0,1028.0,0.3298,1336.0,0.0292,0.012,0.0135,0.2006,0.0786,0.0007,0.0457,0.0,0.6198,0.684931516647,41600.0
190691,,,,,,,,,,,,,0.261072380376,,111.0205,10000.0,,4087.0,,6260.0,,9959.0,,12944.0,,13896.0,,5380.0,0.0,0.0,0.0,0.002,0.0098,0.0088,0.0255,0.0,0.0432,0.0,0.0,0.0216,0.0,0.0,0.0324,0.0,0.0,0.0383,0.0196,0.0,0.0255,0.0,0.0,0.0,0.0137,0.0,0.1894,0.0,0.0844,0.0746,0.0,0.0,0.0,0.0147,0.0088,0.1747,0.2012,0.0118,0.1087,0.5399,0.3066,0.7415,,0.6364,,0.669407894737,430.0,510.0,470.0,400.0,470.0,435.0,,,,905.0,905.0,0.2812,7361.0,0.0091,0.009,0.2122,0.4181,0.2285,0.0096,0.0442,0.0,0.0693,0.583673477173,38200.0
190725,,,,,,,,,,,,,0.488354869684,,258.1226625,23250.0,10515.0,,11331.0,,15040.0,,19898.0,,23163.0,,15944.0,,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0889,0.0,0.0,0.0022,0.0,0.0067,0.0178,0.0067,0.0,0.0133,0.0022,0.0,0.1267,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0356,0.02,0.0,0.0,0.0,0.0,0.0511,0.3711,0.2244,0.0,0.6727,0.3391,0.1279,0.7352,,0.0,,0.852097130243,,,,,,,,,,,,0.2305,1971.0,0.0091,0.0005,0.0198,0.1101,0.0492,0.002,0.0091,0.0462,0.7539,0.641115009785,42900.0
191302,,,,,,,,,,,,,,0.327085159285,139.436196975,12559.5,,5280.0,,6840.0,,10249.0,,11676.0,,12314.0,,7043.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0316,0.0,0.0122,0.0073,0.0487,0.0,0.0243,0.0,0.0,0.4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0414,0.0,0.0073,0.0049,0.0,0.0,0.0292,0.1363,0.1363,0.0,0.4797,0.5125,0.2392,,0.5543,,0.481,0.549831081081,,,,,,,,,,,,0.2294,2220.0,0.023,0.0014,0.0054,0.082,0.118,0.0005,0.0617,0.0216,0.6865,0.504261374474,28500.0
191968,,,,,,,,,,,,,0.76153477211,,291.983915,26300.0,20937.0,,24967.0,,29345.0,,31354.0,,38317.0,,31958.0,,0.0,0.0212,0.0019,0.0,0.2145,0.0062,0.0094,0.0,0.033,0.0,0.0,0.0069,0.0,0.0087,0.0493,0.0012,0.0,0.0574,0.0037,0.0,0.0137,0.0374,0.0087,0.0,0.0143,0.0,0.0299,0.0,0.0,0.0511,0.0,0.0,0.0,0.0,0.1783,0.1353,0.1016,0.0162,0.686,0.1941,0.0129,0.8752,,,,0.959663120567,,,,,,,,,,,,0.0099,6202.0,0.0287,0.0019,0.0303,0.0468,0.0734,0.0006,0.019,0.1082,0.6911,0.707911968231,50400.0
201821,18.0,25.0,22.0,16.0,25.0,21.0,16.0,25.0,21.0,,,,,,222.041,20000.0,18397.0,,18268.0,,23348.0,,24988.0,,24546.0,,22009.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8081,0.4162,0.4972,,,,,,470.0,580.0,525.0,410.0,590.0,500.0,580.0,610.0,595.0,1011.0,1011.0,0.5159,535.0,0.015,0.0019,0.0131,0.114,0.0075,0.0019,0.0,0.0243,0.8224,0.8125,46200.0
203483,,,,,,,,,,,,,0.191334726688,,291.15126125,26225.0,,9298.0,,9492.0,,12295.0,,14111.0,,14242.0,,10838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,0.0,0.0916,0.0,0.1648,0.0,0.0,0.0,0.0,0.2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187,0.0952,0.0,0.6196,0.5,0.597,0.6935,,0.5769,,0.69039222742,,,,,,,,,,,1048.0,0.3453,2030.0,0.0163,0.0025,0.0049,0.0276,0.0133,0.001,0.0015,0.031,0.902,0.589349746704,36600.0
203526,,,,,,,,,,,,,0.204874146341,,291.15126125,26225.0,,7716.0,,8554.0,,11698.0,,12825.0,,12967.0,,10213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567,0.0,0.0,0.5637,0.4079,0.7628,0.6095,,0.4872,,0.69039222742,,,,,,,,,,,1048.0,0.3292,2407.0,0.0208,0.0042,0.012,0.1064,0.0245,0.0008,0.0046,0.0424,0.7844,0.589349746704,36600.0
203544,20.0,22.0,21.0,20.0,23.0,22.0,18.0,23.0,21.0,,,,0.599977272727,,299.74424795,26999.0,13941.0,,15415.0,,18392.0,,19851.0,,19578.0,,17483.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.3911,0.4687,0.5211,,0.7143,,0.791122715405,500.0,570.0,535.0,450.0,640.0,545.0,450.0,640.0,545.0,1002.0,1002.0,0.4363,783.0,0.014,0.0013,0.0268,0.0511,0.0307,0.0,0.0013,0.0255,0.8493,0.833333313465,57200.0
214801,18.0,24.0,21.0,16.0,23.0,20.0,18.0,25.0,22.0,6.0,8.0,7.0,0.473054198031,,299.75535,27000.0,,9633.0,,11544.0,,14036.0,,17857.0,,18926.0,,13276.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0556,0.0,0.0451,0.0,0.0,0.0,0.0,0.0,0.0451,0.0712,0.0,0.0208,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.1458,0.0972,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0885,0.2795,0.0469,0.6044,0.4156,0.1263,0.7689,,0.0,,0.864039519479,430.0,550.0,490.0,390.0,510.0,450.0,390.0,510.0,450.0,942.0,1087.0,0.1864,3231.0,0.0226,0.0031,0.1668,0.1427,0.0947,0.0025,0.0319,0.0285,0.5073,0.712785243988,47500.0
214883,,,,,,,,,,,,,0.412873548387,,434.784033125,39162.5,14717.0,,16213.0,,13091.0,,,,,,14798.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1605,0.0,0.0,0.0,0.0,0.0,0.0,0.2093,0.0,0.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.5581,0.0,0.7461,0.5409,0.7959,0.625,,0.3023,,0.571016582552,,,,,,,,,,,,0.7908,1754.0,0.0051,0.0023,0.0205,0.6762,0.0718,0.0,0.0029,0.012,0.2092,0.718196451664,44700.0
229355,,,,,,,,,,,,,,0.177584932182,139.869176925,12598.5,,7030.0,,7931.0,,10424.0,,11433.0,,11765.0,,8229.0,0.0005,0.0005,0.0,0.0,0.0054,0.0,0.0356,0.0,0.0254,0.0049,0.0502,0.0146,0.0151,0.0049,0.0083,0.1717,0.0,0.0117,0.0039,0.0,0.001,0.0,0.0,0.0,0.0015,0.0,0.0288,0.0424,0.0141,0.0059,0.0,0.0502,0.0176,0.0,0.0478,0.379,0.0541,0.0049,0.364,0.4079,0.4517,,0.47,,0.3462,0.451189898009,,,,,,,,,,,,0.2714,11308.0,0.0229,0.0061,0.0154,0.2181,0.1411,0.0013,0.0068,0.0139,0.5745,0.491675525904,30400.0
